year,date,team,games,progress,win_rate,recent10_wr,streak_num,home_wr,away_wr,final_win_rate
2015,20150405,KIA,6,0.042,1.0,1.0,6,1.0,1.0,0.465
2015,20150405,롯데,6,0.042,0.833,0.833,2,1.0,0.5,0.462
2015,20150405,NC,5,0.035,0.6,0.6,3,1.0,0.0,0.596
2015,20150405,삼성,7,0.049,0.571,0.571,-2,0.5,0.6,0.611
2015,20150405,SSG,6,0.042,0.5,0.5,2,0.0,0.6,0.486
2015,20150405,두산,6,0.042,0.5,0.5,-3,1.0,0.25,0.549
2015,20150405,LG,7,0.049,0.429,0.429,2,0.6,0.0,0.451
2015,20150405,키움,6,0.042,0.333,0.333,-2,0.4,0.0,0.545
2015,20150405,한화,6,0.042,0.333,0.333,-2,0.5,0.25,0.472
2015,20150405,KT,7,0.049,0.0,0.0,-7,0.0,0.0,0.364
2015,20150418,삼성,17,0.118,0.706,0.8,3,0.8,0.571,0.611
2015,20150418,SSG,16,0.111,0.625,0.7,1,0.625,0.625,0.486
2015,20150418,두산,16,0.111,0.625,0.7,4,0.857,0.444,0.549
2015,20150418,롯데,17,0.118,0.529,0.4,-3,0.8,0.143,0.462
2015,20150418,NC,16,0.111,0.5,0.4,-2,0.667,0.4,0.596
2015,20150418,KIA,16,0.111,0.5,0.2,-3,0.286,0.667,0.465
2015,20150418,한화,16,0.111,0.5,0.6,2,0.667,0.286,0.472
2015,20150418,LG,17,0.118,0.471,0.5,-1,0.6,0.286,0.451
2015,20150418,키움,16,0.111,0.438,0.5,2,0.375,0.5,0.545
2015,20150418,KT,17,0.118,0.118,0.2,-4,0.0,0.2,0.364
2015,20150501,삼성,27,0.188,0.667,0.6,3,0.786,0.538,0.611
2015,20150501,두산,25,0.174,0.64,0.7,-1,0.833,0.462,0.549
2015,20150501,SSG,25,0.174,0.56,0.5,2,0.6,0.533,0.486
2015,20150501,한화,25,0.174,0.56,0.7,2,0.769,0.333,0.472
2015,20150501,키움,26,0.181,0.538,0.7,1,0.385,0.692,0.545
2015,20150501,롯데,26,0.181,0.538,0.5,-1,0.846,0.231,0.462
2015,20150501,LG,27,0.188,0.481,0.5,-3,0.571,0.385,0.451
2015,20150501,KIA,26,0.181,0.462,0.4,-2,0.357,0.583,0.465
2015,20150501,NC,25,0.174,0.44,0.3,1,0.417,0.462,0.596
2015,20150501,KT,26,0.181,0.115,0.1,-7,0.071,0.167,0.364
2015,20150514,삼성,37,0.257,0.622,0.5,-1,0.722,0.526,0.611
2015,20150514,두산,34,0.236,0.618,0.5,-1,0.778,0.438,0.549
2015,20150514,SSG,34,0.236,0.588,0.7,1,0.6,0.579,0.486
2015,20150514,키움,37,0.257,0.541,0.5,1,0.421,0.667,0.545
2015,20150514,NC,35,0.243,0.529,0.778,-1,0.556,0.5,0.596
2015,20150514,한화,36,0.25,0.528,0.4,1,0.667,0.389,0.472
2015,20150514,KIA,36,0.25,0.5,0.6,4,0.5,0.5,0.465
2015,20150514,롯데,37,0.257,0.459,0.3,-1,0.684,0.222,0.462
2015,20150514,LG,37,0.257,0.444,0.333,2,0.529,0.368,0.451
2015,20150514,KT,37,0.257,0.189,0.4,-4,0.158,0.222,0.364
2015,20150527,NC,46,0.319,0.6,0.8,7,0.609,0.591,0.596
2015,20150527,삼성,47,0.326,0.596,0.5,-1,0.652,0.542,0.611
2015,20150527,두산,43,0.299,0.581,0.4,-2,0.739,0.4,0.549
2015,20150527,SSG,45,0.312,0.556,0.4,1,0.6,0.52,0.486
2015,20150527,키움,48,0.333,0.521,0.4,1,0.4,0.652,0.545
2015,20150527,롯데,48,0.333,0.521,0.7,-1,0.68,0.348,0.462
2015,20150527,한화,47,0.326,0.511,0.5,1,0.609,0.417,0.472
2015,20150527,KIA,46,0.319,0.5,0.5,-1,0.522,0.478,0.465
2015,20150527,LG,48,0.333,0.447,0.5,2,0.545,0.36,0.451
2015,20150527,KT,48,0.333,0.188,0.2,-2,0.16,0.217,0.364
2015,20150609,삼성,58,0.403,0.603,0.7,-3,0.643,0.567,0.611
2015,20150609,NC,57,0.396,0.589,0.5,3,0.567,0.615,0.596
2015,20150609,두산,54,0.375,0.574,0.6,2,0.692,0.464,0.549
2015,20150609,키움,59,0.41,0.552,0.667,-2,0.452,0.667,0.545
2015,20150609,한화,58,0.403,0.517,0.5,1,0.63,0.419,0.472
2015,20150609,SSG,56,0.389,0.509,0.333,-1,0.5,0.516,0.486
2015,20150609,롯데,58,0.403,0.5,0.4,-1,0.645,0.333,0.462
2015,20150609,KIA,56,0.389,0.5,0.5,1,0.519,0.483,0.465
2015,20150609,LG,59,0.41,0.431,0.4,-3,0.433,0.429,0.451
2015,20150609,KT,59,0.41,0.237,0.4,2,0.194,0.286,0.364
2015,20150622,NC,67,0.465,0.591,0.6,4,0.606,0.576,0.596
2015,20150622,삼성,67,0.465,0.582,0.4,2,0.576,0.588,0.611
2015,20150622,두산,64,0.444,0.578,0.6,1,0.677,0.485,0.549
2015,20150622,키움,69,0.479,0.559,0.6,1,0.472,0.656,0.545
2015,20150622,KIA,65,0.451,0.508,0.6,2,0.545,0.469,0.465
2015,20150622,한화,69,0.479,0.507,0.4,-5,0.606,0.417,0.472
2015,20150622,SSG,65,0.451,0.5,0.4,-2,0.467,0.529,0.486
2015,20150622,롯데,68,0.472,0.471,0.3,-1,0.606,0.343,0.462
2015,20150622,LG,69,0.479,0.441,0.5,-1,0.457,0.424,0.451
2015,20150622,KT,69,0.479,0.275,0.5,-3,0.243,0.312,0.364
2015,20150705,삼성,77,0.535,0.597,0.7,3,0.615,0.579,0.611
2015,20150705,NC,76,0.528,0.56,0.4,-2,0.595,0.526,0.596
2015,20150705,두산,75,0.521,0.56,0.4,-2,0.615,0.5,0.549
2015,20150705,키움,78,0.542,0.558,0.6,2,0.474,0.641,0.545
2015,20150705,한화,77,0.535,0.532,0.6,3,0.639,0.439,0.472
2015,20150705,SSG,76,0.528,0.507,0.6,1,0.457,0.55,0.486
2015,20150705,KIA,75,0.521,0.48,0.3,-4,0.526,0.432,0.465
2015,20150705,롯데,78,0.542,0.462,0.4,-1,0.561,0.351,0.462
2015,20150705,LG,80,0.556,0.443,0.5,-3,0.474,0.415,0.451
2015,20150705,KT,80,0.556,0.313,0.5,3,0.302,0.324,0.364
2015,20150731,삼성,93,0.646,0.602,0.7,5,0.633,0.568,0.611
2015,20150731,키움,93,0.646,0.565,0.7,5,0.511,0.622,0.545
2015,20150731,두산,91,0.632,0.56,0.4,-2,0.587,0.533,0.549
2015,20150731,NC,92,0.639,0.544,0.3,-5,0.568,0.522,0.596
2015,20150731,한화,93,0.646,0.516,0.4,-1,0.556,0.479,0.472
2015,20150731,SSG,90,0.625,0.5,0.444,1,0.512,0.489,0.486
2015,20150731,KIA,92,0.639,0.489,0.7,4,0.543,0.435,0.465
2015,20150731,롯데,95,0.66,0.474,0.6,1,0.542,0.404,0.462
2015,20150731,LG,94,0.653,0.441,0.4,-1,0.478,0.404,0.451
2015,20150731,KT,93,0.646,0.312,0.2,-5,0.333,0.289,0.364
2015,20150813,삼성,104,0.722,0.615,0.7,2,0.642,0.588,0.611
2015,20150813,NC,103,0.715,0.574,0.8,-1,0.6,0.549,0.596
2015,20150813,두산,101,0.701,0.564,0.6,1,0.604,0.521,0.549
2015,20150813,키움,104,0.722,0.544,0.4,1,0.519,0.569,0.545
2015,20150813,한화,104,0.722,0.51,0.5,-1,0.549,0.472,0.472
2015,20150813,KIA,102,0.708,0.49,0.5,-1,0.54,0.442,0.465
2015,20150813,SSG,100,0.694,0.49,0.4,-3,0.521,0.46,0.486
2015,20150813,롯데,105,0.729,0.457,0.3,2,0.549,0.37,0.462
2015,20150813,LG,105,0.729,0.442,0.4,1,0.46,0.426,0.451
2015,20150813,KT,104,0.722,0.317,0.3,-3,0.327,0.306,0.364
2015,20150826,삼성,113,0.785,0.611,0.6,-2,0.638,0.582,0.611
2015,20150826,NC,112,0.778,0.591,0.7,-1,0.585,0.596,0.596
2015,20150826,두산,111,0.771,0.559,0.5,2,0.579,0.537,0.549
2015,20150826,키움,114,0.792,0.531,0.4,1,0.534,0.527,0.545
2015,20150826,KIA,112,0.778,0.5,0.6,-1,0.564,0.439,0.465
2015,20150826,한화,114,0.792,0.491,0.3,1,0.536,0.448,0.472
2015,20150826,SSG,111,0.771,0.468,0.2,1,0.491,0.444,0.486
2015,20150826,롯데,114,0.792,0.465,0.6,-1,0.574,0.367,0.462
2015,20150826,LG,115,0.799,0.447,0.5,3,0.482,0.414,0.451
2015,20150826,KT,114,0.792,0.342,0.6,-2,0.367,0.315,0.364
2015,20150908,삼성,124,0.861,0.613,0.6,2,0.631,0.593,0.611
2015,20150908,NC,123,0.854,0.587,0.5,2,0.559,0.613,0.596
2015,20150908,두산,122,0.847,0.557,0.6,-3,0.607,0.508,0.549
2015,20150908,키움,125,0.868,0.556,0.9,1,0.557,0.556,0.545
2015,20150908,롯데,125,0.868,0.484,0.667,6,0.567,0.406,0.462
2015,20150908,한화,125,0.868,0.48,0.4,-1,0.532,0.429,0.472
2015,20150908,KIA,123,0.854,0.472,0.2,-2,0.517,0.429,0.465
2015,20150908,SSG,122,0.847,0.458,0.3,-1,0.483,0.433,0.486
2015,20150908,LG,126,0.875,0.435,0.333,1,0.468,0.403,0.451
2015,20150908,KT,125,0.868,0.36,0.5,-2,0.409,0.305,0.364
2015,20150921,삼성,134,0.931,0.612,0.6,3,0.629,0.594,0.611
2015,20150921,NC,133,0.924,0.595,0.7,-1,0.576,0.615,0.596
2015,20150921,키움,134,0.931,0.556,0.6,1,0.554,0.559,0.545
2015,20150921,두산,132,0.917,0.538,0.3,1,0.582,0.492,0.549
2015,20150921,롯데,135,0.938,0.478,0.4,-3,0.545,0.412,0.462
2015,20150921,SSG,134,0.931,0.477,0.6,-1,0.5,0.456,0.486
2015,20150921,KIA,133,0.924,0.474,0.5,1,0.515,0.433,0.465
2015,20150921,한화,136,0.944,0.463,0.3,-1,0.5,0.426,0.472
2015,20150921,LG,135,0.938,0.436,0.5,-1,0.47,0.403,0.451
2015,20150921,KT,134,0.931,0.373,0.5,1,0.426,0.318,0.364
2015,20151004,삼성,143,0.993,0.608,0.6,2,0.639,0.577,0.611
2015,20151004,NC,143,0.993,0.596,0.6,-1,0.571,0.62,0.596
2015,20151004,두산,144,1.0,0.549,0.6,2,0.569,0.528,0.549
2015,20151004,키움,144,1.0,0.545,0.4,-1,0.556,0.535,0.545
2015,20151004,SSG,144,1.0,0.486,0.6,1,0.521,0.451,0.486
2015,20151004,한화,144,1.0,0.472,0.6,-1,0.528,0.417,0.472
2015,20151004,KIA,142,0.986,0.472,0.5,-2,0.514,0.431,0.465
2015,20151004,롯데,144,1.0,0.462,0.2,1,0.514,0.408,0.462
2015,20151004,LG,143,0.993,0.447,0.6,1,0.471,0.423,0.451
2015,20151004,KT,143,0.993,0.364,0.3,-1,0.417,0.31,0.364
2016,20160405,KT,4,0.028,0.75,0.75,2,1.0,0.667,0.373
2016,20160405,두산,3,0.021,0.667,0.667,1,1.0,0.5,0.65
2016,20160405,KIA,3,0.021,0.667,0.667,2,1.0,0.5,0.49
2016,20160405,LG,3,0.021,0.667,0.667,-1,1.0,0.0,0.5
2016,20160405,키움,4,0.028,0.5,0.5,-1,0.667,0.0,0.538
2016,20160405,롯데,4,0.028,0.5,0.5,1,1.0,0.333,0.458
2016,20160405,삼성,3,0.021,0.333,0.333,-1,0.5,0.0,0.455
2016,20160405,NC,3,0.021,0.333,0.333,-2,0.5,0.0,0.589
2016,20160405,한화,3,0.021,0.333,0.333,1,1.0,0.0,0.468
2016,20160405,SSG,4,0.028,0.25,0.25,-2,0.333,0.0,0.479
2016,20160501,두산,25,0.174,0.75,0.7,2,0.769,0.727,0.65
2016,20160501,SSG,26,0.181,0.615,0.6,-1,0.667,0.545,0.479
2016,20160501,NC,24,0.167,0.542,0.6,3,0.556,0.533,0.589
2016,20160501,LG,23,0.16,0.522,0.5,1,0.636,0.417,0.5
2016,20160501,키움,25,0.174,0.5,0.4,1,0.5,0.5,0.538
2016,20160501,롯데,26,0.181,0.462,0.3,-3,0.467,0.455,0.458
2016,20160501,KT,26,0.181,0.462,0.5,-1,0.357,0.583,0.373
2016,20160501,삼성,24,0.167,0.458,0.5,-1,0.5,0.429,0.455
2016,20160501,KIA,23,0.16,0.391,0.3,-2,0.4,0.385,0.49
2016,20160501,한화,24,0.167,0.292,0.5,1,0.385,0.182,0.468
2016,20160514,두산,35,0.243,0.676,0.5,2,0.625,0.722,0.65
2016,20160514,NC,33,0.229,0.576,0.7,-2,0.571,0.579,0.589
2016,20160514,SSG,37,0.257,0.541,0.4,-2,0.619,0.438,0.479
2016,20160514,키움,35,0.243,0.529,0.6,-3,0.529,0.529,0.538
2016,20160514,삼성,35,0.243,0.486,0.6,1,0.5,0.471,0.455
2016,20160514,KT,35,0.243,0.486,0.5,2,0.421,0.562,0.373
2016,20160514,KIA,33,0.229,0.485,0.7,4,0.647,0.312,0.49
2016,20160514,LG,33,0.229,0.485,0.4,2,0.611,0.333,0.5
2016,20160514,롯데,36,0.25,0.472,0.5,-1,0.471,0.474,0.458
2016,20160514,한화,34,0.236,0.265,0.2,-3,0.4,0.158,0.468
2016,20160527,두산,46,0.319,0.733,0.9,4,0.739,0.727,0.65
2016,20160527,NC,43,0.299,0.571,0.556,1,0.579,0.565,0.589
2016,20160527,SSG,46,0.319,0.543,0.5,2,0.64,0.429,0.479
2016,20160527,키움,46,0.319,0.511,0.5,-2,0.542,0.476,0.538
2016,20160527,LG,42,0.292,0.5,0.6,-3,0.619,0.381,0.5
2016,20160527,롯데,46,0.319,0.478,0.5,-1,0.5,0.458,0.458
2016,20160527,KIA,44,0.306,0.477,0.4,-1,0.636,0.318,0.49
2016,20160527,삼성,46,0.319,0.457,0.4,-2,0.48,0.429,0.455
2016,20160527,KT,46,0.319,0.432,0.222,1,0.391,0.476,0.373
2016,20160527,한화,45,0.312,0.295,0.444,2,0.444,0.192,0.468
2016,20160609,두산,57,0.396,0.714,0.6,1,0.75,0.679,0.65
2016,20160609,NC,53,0.368,0.635,0.9,7,0.64,0.63,0.589
2016,20160609,키움,56,0.389,0.509,0.5,-3,0.519,0.5,0.538
2016,20160609,LG,53,0.368,0.5,0.556,2,0.615,0.385,0.5
2016,20160609,SSG,57,0.396,0.474,0.2,1,0.567,0.37,0.479
2016,20160609,롯데,56,0.389,0.464,0.4,-1,0.481,0.448,0.458
2016,20160609,삼성,57,0.396,0.456,0.4,-2,0.429,0.483,0.455
2016,20160609,KIA,54,0.375,0.434,0.222,1,0.538,0.333,0.49
2016,20160609,KT,57,0.396,0.418,0.4,-1,0.387,0.458,0.373
2016,20160609,한화,56,0.389,0.4,0.8,-1,0.538,0.276,0.468
2016,20160622,두산,67,0.465,0.727,0.8,3,0.75,0.706,0.65
2016,20160622,NC,62,0.431,0.672,0.9,-1,0.615,0.714,0.589
2016,20160622,키움,67,0.465,0.545,0.8,4,0.571,0.516,0.538
2016,20160622,SSG,68,0.472,0.485,0.6,1,0.514,0.455,0.479
2016,20160622,LG,63,0.438,0.468,0.3,-1,0.548,0.387,0.5
2016,20160622,롯데,67,0.465,0.448,0.4,1,0.467,0.432,0.458
2016,20160622,삼성,68,0.472,0.426,0.3,-4,0.382,0.471,0.455
2016,20160622,KIA,65,0.451,0.422,0.3,-1,0.471,0.367,0.49
2016,20160622,한화,65,0.451,0.406,0.4,1,0.531,0.281,0.468
2016,20160622,KT,66,0.458,0.406,0.3,-4,0.389,0.429,0.373
2016,20160705,두산,75,0.521,0.703,0.6,2,0.722,0.684,0.65
2016,20160705,NC,69,0.479,0.627,0.333,-1,0.552,0.684,0.589
2016,20160705,키움,77,0.535,0.553,0.6,5,0.595,0.5,0.538
2016,20160705,SSG,77,0.535,0.519,0.8,2,0.538,0.5,0.479
2016,20160705,롯데,74,0.514,0.473,0.7,4,0.515,0.439,0.458
2016,20160705,KIA,75,0.521,0.446,0.6,-4,0.5,0.389,0.49
2016,20160705,LG,73,0.507,0.444,0.3,-3,0.528,0.361,0.5
2016,20160705,KT,73,0.507,0.423,0.4,1,0.385,0.469,0.373
2016,20160705,삼성,76,0.528,0.421,0.3,1,0.395,0.447,0.455
2016,20160705,한화,73,0.507,0.394,0.333,-3,0.5,0.286,0.468
2016,20160731,두산,95,0.66,0.638,0.4,1,0.638,0.638,0.65
2016,20160731,NC,89,0.618,0.621,0.6,1,0.575,0.66,0.589
2016,20160731,키움,95,0.66,0.564,0.5,-1,0.608,0.512,0.538
2016,20160731,KIA,95,0.66,0.489,0.7,6,0.511,0.468,0.49
2016,20160731,SSG,97,0.674,0.485,0.3,-5,0.48,0.489,0.479
2016,20160731,롯데,94,0.653,0.468,0.4,-5,0.548,0.404,0.458
2016,20160731,한화,93,0.646,0.456,0.6,-1,0.545,0.37,0.468
2016,20160731,LG,92,0.639,0.44,0.5,-1,0.511,0.37,0.5
2016,20160731,삼성,93,0.646,0.424,0.5,1,0.413,0.435,0.455
2016,20160731,KT,93,0.646,0.418,0.5,3,0.4,0.439,0.373
2016,20160813,두산,106,0.736,0.629,0.5,3,0.623,0.635,0.65
2016,20160813,NC,98,0.681,0.615,0.6,1,0.614,0.615,0.589
2016,20160813,키움,105,0.729,0.558,0.5,-2,0.589,0.521,0.538
2016,20160813,SSG,107,0.743,0.495,0.6,3,0.491,0.5,0.479
2016,20160813,KIA,106,0.736,0.495,0.5,2,0.529,0.463,0.49
2016,20160813,LG,103,0.715,0.48,0.9,-1,0.56,0.404,0.5
2016,20160813,롯데,104,0.722,0.462,0.4,-1,0.551,0.382,0.458
2016,20160813,한화,104,0.722,0.455,0.5,-2,0.551,0.365,0.468
2016,20160813,삼성,103,0.715,0.431,0.5,1,0.423,0.44,0.455
2016,20160813,KT,102,0.708,0.38,0.1,-9,0.385,0.375,0.373
2016,20160826,두산,116,0.806,0.643,0.8,2,0.627,0.661,0.65
2016,20160826,NC,109,0.757,0.598,0.5,-1,0.592,0.603,0.589
2016,20160826,키움,115,0.799,0.561,0.6,-2,0.594,0.52,0.538
2016,20160826,SSG,118,0.819,0.492,0.4,-1,0.483,0.5,0.479
2016,20160826,KIA,115,0.799,0.491,0.5,2,0.518,0.466,0.49
2016,20160826,LG,114,0.792,0.487,0.6,2,0.556,0.424,0.5
2016,20160826,한화,114,0.792,0.45,0.4,1,0.519,0.386,0.468
2016,20160826,롯데,114,0.792,0.447,0.3,-2,0.545,0.356,0.458
2016,20160826,삼성,113,0.785,0.438,0.5,-2,0.436,0.439,0.455
2016,20160826,KT,112,0.778,0.391,0.5,1,0.379,0.404,0.373
2016,20160908,두산,126,0.875,0.648,0.7,2,0.641,0.656,0.65
2016,20160908,NC,118,0.819,0.595,0.5,-1,0.574,0.613,0.589
2016,20160908,키움,125,0.868,0.556,0.5,-3,0.603,0.5,0.538
2016,20160908,SSG,129,0.896,0.496,0.6,5,0.492,0.5,0.479
2016,20160908,KIA,125,0.868,0.492,0.5,1,0.524,0.459,0.49
2016,20160908,LG,125,0.868,0.476,0.3,-1,0.559,0.4,0.5
2016,20160908,롯데,123,0.854,0.455,0.5,1,0.557,0.355,0.458
2016,20160908,한화,124,0.861,0.455,0.5,1,0.526,0.391,0.468
2016,20160908,삼성,122,0.847,0.438,0.4,-2,0.443,0.433,0.455
2016,20160908,KT,123,0.854,0.388,0.4,-1,0.387,0.39,0.373
2016,20160921,두산,136,0.944,0.659,0.8,8,0.657,0.662,0.65
2016,20160921,NC,129,0.896,0.579,0.333,-1,0.552,0.603,0.589
2016,20160921,키움,136,0.944,0.548,0.5,-2,0.611,0.476,0.538
2016,20160921,LG,136,0.944,0.507,0.889,5,0.606,0.412,0.5
2016,20160921,KIA,136,0.944,0.496,0.6,4,0.529,0.463,0.49
2016,20160921,SSG,138,0.958,0.471,0.2,-8,0.471,0.471,0.479
2016,20160921,롯데,133,0.924,0.459,0.5,1,0.547,0.377,0.458
2016,20160921,한화,134,0.931,0.458,0.5,-4,0.523,0.394,0.468
2016,20160921,삼성,133,0.924,0.447,0.5,-4,0.455,0.439,0.455
2016,20160921,KT,133,0.924,0.374,0.2,1,0.377,0.371,0.373
2016,20161004,두산,143,0.993,0.648,0.6,1,0.648,0.648,0.65
2016,20161004,NC,140,0.972,0.591,0.7,-1,0.561,0.62,0.589
2016,20161004,키움,141,0.979,0.55,0.5,3,0.611,0.485,0.538
2016,20161004,LG,142,0.986,0.5,0.556,-1,0.58,0.423,0.5
2016,20161004,KIA,141,0.979,0.493,0.6,2,0.535,0.449,0.49
2016,20161004,SSG,142,0.986,0.479,0.3,3,0.479,0.479,0.479
2016,20161004,한화,142,0.986,0.46,0.4,1,0.507,0.414,0.468
2016,20161004,삼성,141,0.979,0.457,0.5,1,0.479,0.435,0.455
2016,20161004,롯데,141,0.979,0.454,0.4,-3,0.551,0.361,0.458
2016,20161004,KT,141,0.979,0.367,0.3,-5,0.394,0.338,0.373
2017,20170418,KIA,15,0.104,0.8,0.8,6,0.875,0.714,0.608
2017,20170418,롯데,15,0.104,0.6,0.5,-2,0.667,0.5,0.563
2017,20170418,KT,15,0.104,0.6,0.5,-2,0.667,0.556,0.347
2017,20170418,NC,15,0.104,0.533,0.6,2,0.556,0.5,0.56
2017,20170418,LG,15,0.104,0.533,0.3,-1,0.8,0.4,0.489
2017,20170418,SSG,15,0.104,0.533,0.8,6,0.5,0.6,0.524
2017,20170418,두산,15,0.104,0.429,0.333,-1,0.333,0.6,0.596
2017,20170418,한화,15,0.104,0.4,0.4,1,0.333,0.444,0.43
2017,20170418,키움,15,0.104,0.333,0.5,-5,0.333,0.333,0.486
2017,20170418,삼성,15,0.104,0.214,0.222,1,0.333,0.125,0.396
2017,20170501,KIA,26,0.181,0.692,0.6,-2,0.786,0.583,0.608
2017,20170501,NC,26,0.181,0.68,0.889,2,0.667,0.692,0.56
2017,20170501,LG,26,0.181,0.577,0.7,1,0.727,0.467,0.489
2017,20170501,SSG,26,0.181,0.538,0.5,1,0.533,0.545,0.524
2017,20170501,키움,26,0.181,0.5,0.8,4,0.5,0.5,0.486
2017,20170501,롯데,26,0.181,0.5,0.4,1,0.571,0.417,0.563
2017,20170501,두산,26,0.181,0.48,0.5,-1,0.5,0.455,0.596
2017,20170501,KT,26,0.181,0.462,0.2,-1,0.5,0.417,0.347
2017,20170501,한화,26,0.181,0.385,0.3,-3,0.273,0.467,0.43
2017,20170501,삼성,26,0.181,0.167,0.111,-1,0.273,0.077,0.396
2017,20170514,KIA,38,0.264,0.658,0.5,-1,0.706,0.619,0.608
2017,20170514,LG,37,0.257,0.622,0.8,1,0.647,0.6,0.489
2017,20170514,NC,37,0.257,0.611,0.4,-2,0.647,0.579,0.56
2017,20170514,두산,36,0.25,0.514,0.6,4,0.474,0.562,0.596
2017,20170514,키움,37,0.257,0.5,0.556,2,0.471,0.526,0.486
2017,20170514,SSG,37,0.257,0.5,0.444,1,0.524,0.467,0.524
2017,20170514,KT,38,0.264,0.474,0.5,2,0.5,0.444,0.347
2017,20170514,한화,37,0.257,0.459,0.6,-1,0.375,0.524,0.43
2017,20170514,롯데,36,0.25,0.444,0.3,-3,0.421,0.471,0.563
2017,20170514,삼성,37,0.257,0.2,0.2,-2,0.263,0.125,0.396
2017,20170527,KIA,49,0.34,0.653,0.6,1,0.64,0.667,0.608
2017,20170527,NC,48,0.333,0.617,0.6,-1,0.591,0.64,0.56
2017,20170527,두산,46,0.319,0.556,0.7,1,0.458,0.667,0.596
2017,20170527,LG,47,0.326,0.532,0.2,-4,0.591,0.48,0.489
2017,20170527,키움,48,0.333,0.511,0.5,2,0.48,0.545,0.486
2017,20170527,롯데,47,0.326,0.511,0.7,-1,0.56,0.455,0.563
2017,20170527,SSG,48,0.333,0.489,0.5,2,0.538,0.429,0.524
2017,20170527,KT,49,0.34,0.449,0.4,-1,0.478,0.423,0.347
2017,20170527,한화,48,0.333,0.396,0.2,1,0.273,0.5,0.43
2017,20170527,삼성,48,0.333,0.283,0.5,-2,0.273,0.292,0.396
2017,20170609,KIA,59,0.41,0.644,0.6,-1,0.655,0.633,0.608
2017,20170609,NC,59,0.41,0.621,0.7,3,0.567,0.679,0.56
2017,20170609,두산,57,0.396,0.571,0.6,3,0.5,0.643,0.596
2017,20170609,LG,57,0.396,0.526,0.5,3,0.552,0.5,0.489
2017,20170609,SSG,59,0.41,0.517,0.6,-3,0.533,0.5,0.524
2017,20170609,키움,59,0.41,0.5,0.5,3,0.448,0.552,0.486
2017,20170609,롯데,58,0.403,0.466,0.3,-3,0.517,0.414,0.563
2017,20170609,KT,59,0.41,0.407,0.2,-4,0.393,0.419,0.347
2017,20170609,한화,58,0.403,0.397,0.4,-5,0.31,0.483,0.43
2017,20170609,삼성,59,0.41,0.351,0.6,1,0.357,0.345,0.396
2017,20170622,KIA,69,0.479,0.652,0.7,2,0.639,0.667,0.608
2017,20170622,NC,70,0.486,0.609,0.5,-1,0.594,0.622,0.56
2017,20170622,SSG,70,0.486,0.536,0.6,1,0.556,0.515,0.524
2017,20170622,두산,67,0.465,0.53,0.3,-2,0.5,0.562,0.596
2017,20170622,LG,68,0.472,0.529,0.6,-2,0.529,0.529,0.489
2017,20170622,키움,70,0.486,0.507,0.5,-1,0.486,0.529,0.486
2017,20170622,롯데,69,0.479,0.449,0.3,-1,0.5,0.4,0.563
2017,20170622,한화,69,0.479,0.435,0.6,1,0.353,0.514,0.43
2017,20170622,삼성,70,0.486,0.382,0.6,2,0.382,0.382,0.396
2017,20170622,KT,70,0.486,0.371,0.2,1,0.353,0.389,0.347
2017,20170705,KIA,80,0.556,0.65,0.7,-1,0.667,0.634,0.608
2017,20170705,NC,79,0.549,0.603,0.5,-4,0.632,0.575,0.56
2017,20170705,SSG,81,0.562,0.563,0.7,1,0.591,0.528,0.524
2017,20170705,키움,79,0.549,0.526,0.6,4,0.525,0.526,0.486
2017,20170705,두산,77,0.535,0.513,0.4,2,0.5,0.529,0.596
2017,20170705,LG,77,0.535,0.5,0.222,1,0.486,0.513,0.489
2017,20170705,롯데,79,0.549,0.474,0.667,-2,0.553,0.4,0.563
2017,20170705,한화,79,0.549,0.436,0.444,-2,0.41,0.462,0.43
2017,20170705,삼성,81,0.562,0.397,0.444,2,0.447,0.35,0.396
2017,20170705,KT,80,0.556,0.338,0.1,-5,0.333,0.341,0.347
2017,20170718,KIA,86,0.597,0.674,0.9,6,0.69,0.659,0.608
2017,20170718,NC,85,0.59,0.583,0.2,1,0.625,0.545,0.56
2017,20170718,SSG,89,0.618,0.545,0.4,-3,0.551,0.538,0.524
2017,20170718,두산,83,0.576,0.524,0.6,3,0.511,0.541,0.596
2017,20170718,키움,87,0.604,0.523,0.6,-3,0.524,0.523,0.486
2017,20170718,LG,83,0.576,0.512,0.5,3,0.5,0.524,0.489
2017,20170718,롯데,87,0.604,0.488,0.5,1,0.548,0.432,0.563
2017,20170718,한화,86,0.597,0.424,0.3,-1,0.395,0.452,0.43
2017,20170718,삼성,89,0.618,0.395,0.5,-2,0.429,0.364,0.396
2017,20170718,KT,85,0.59,0.329,0.1,-1,0.325,0.333,0.347
2017,20170813,KIA,105,0.729,0.644,0.5,1,0.66,0.627,0.608
2017,20170813,두산,106,0.736,0.587,0.8,2,0.556,0.62,0.596
2017,20170813,NC,108,0.75,0.579,0.4,-3,0.627,0.536,0.56
2017,20170813,LG,104,0.722,0.524,0.4,-1,0.528,0.52,0.489
2017,20170813,키움,110,0.764,0.523,0.4,1,0.561,0.481,0.486
2017,20170813,롯데,109,0.757,0.505,0.7,1,0.58,0.439,0.563
2017,20170813,SSG,112,0.778,0.495,0.4,-1,0.552,0.434,0.524
2017,20170813,한화,106,0.736,0.41,0.5,-1,0.392,0.426,0.43
